attempt_id,error_id,error_type,run_id,seed,model,prompt_mode,temperature,source_catalog,source_mutant,selected_candidate_id,selected_description,selection_json,raw_response,candidate_owl,operations_json,operation_count,operators,abstained,accepted,json_parse_pass,strict_selection_pass,candidate_membership_pass,apply_pass,confidence,rationale,ollama_format_mode,llm_runtime_ms,prompt_eval_count,eval_count,ontology_iri,error_message
rank-E3-run-001,E3,关系对象错误,1,20260820,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_003,删除属性：产品A—由公司承保—癌症,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-001\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-001\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-001\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前证据EVID_012已确认'产品A由保险公司甲承保'，而失败CQ显示实际值为'癌症'。候选CAND_003（删除错误值）能直接移除导致语义冲突的无效对象'癌症'，使现有有效证据成为唯一事实依据；相比之下，CAND_001涉及替换操作可能引入不必要的中间状态或数据丢失风险，CAND_002新增属性会导致同一主体存在多个承保关系，违反业务一致性约束。,simple_json_schema_nothink,4135,776,152,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-001/seed-20260820,
rank-E3-run-002,E3,关系对象错误,2,20260821,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_001,替换属性：产品A—由公司承保，癌症 → 保险公司甲,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-002\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-002\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-002\candidate.owl,"[{""operator"": ""REPLACE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}, ""new_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#保险公司甲""}}]",1,REPLACE_PROPERTY_VALUE,false,true,true,true,true,true,1.0,当前有效证据EVID_012明确记录产品A由保险公司甲承保，而失败的问题CQ003显示实际值为'癌症'（错误）。候选CAND_001执行替换操作，直接将错误的'癌症'修正为正确的'保险公司甲'，完全符合业务语义和预期答案。,simple_json_schema_nothink,3111,776,112,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-002/seed-20260821,
rank-E3-run-003,E3,关系对象错误,3,20260822,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_003,删除属性：产品A—由公司承保—癌症,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-003\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-003\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-003\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 (EVID_012) 显示产品 A 由保险公司甲承保，而失败的问题 CQ003 指出实际值为'癌症'。错误类型为'关系对象错误'，意味着现有的'癌症'值是不正确的关联对象。CAND_003 (REMOVE_PROPERTY_VALUE) 直接移除了错误的'癌症'值，从而消除了导致查询失败的无效数据。相比之下，CAND_001 (REPLACE) 虽然也能达到目的，但通常移除错误值比替换更直接地处理'关系对象错误'；CAND_002 (ADD) 会保留错误的'癌症'值并添加正确值，这可能导致查询返回多个结果或逻辑混乱，不符合修复语义的精确性要求。,simple_json_schema_nothink,5171,776,206,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-003/seed-20260822,
rank-E3-run-004,E3,关系对象错误,4,20260823,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_003,删除属性：产品A—由公司承保—癌症,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-004\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-004\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-004\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 (EVID_012) 显示产品 A 由保险公司甲承保，而失败的问题 CQ003 指出错误值为“癌症”。候选 CAND_003 执行删除操作，移除错误的“癌症”值并保留正确的“保险公司甲”，直接修复了属性值集合以匹配业务语义。CAND_001 虽也替换但描述略显模糊（通常 REPLACE 暗示覆盖或修改，而此处是移除错误项），CAND_002 新增属性会导致重复值，因此 CAND_003 是最精确的修复方案。,simple_json_schema_nothink,4459,776,173,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-004/seed-20260823,
rank-E3-run-005,E3,关系对象错误,5,20260824,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_002,新增属性：产品A—由公司承保—保险公司甲,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-005\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-005\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E3\run-005\candidate.owl,"[{""operator"": ""ADD_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""new_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#保险公司甲""}}]",1,ADD_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 (EVID_012) 明确记录产品 A 由保险公司甲承保，而失败的问题 CQ003 显示现有对象为'癌症'。CAND_002 通过新增属性值将'保险公司甲'加入关系集合，既保留了可能存在的其他承保方（若'癌症'代表某种特殊险种或历史数据），又满足了当前业务语义对'保险公司甲'的查询需求，符合最小修改原则。,simple_json_schema_nothink,3857,776,145,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-005/seed-20260824,
rank-E4-run-001,E4,互斥类别冲突,1,20260820,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-001\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-001\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-001\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,失败的问题 CQ002 明确指出产品 A 错误地属于财产保险，且实际值中包含该类别。候选 CAND_001 直接执行删除操作以移除该错误的类别断言，完全符合修复互斥冲突的语义需求。,simple_json_schema_nothink,2806,463,99,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-001/seed-20260820,
rank-E4-run-002,E4,互斥类别冲突,2,20260821,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-002\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-002\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-002\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,候选 CAND_001 直接移除导致互斥冲突的断言（产品 A 属于财产保险），完美解决了 CQ002 中禁止产品同时落入互斥类别的问题，且无其他证据表明该操作会破坏其他有效语义。,simple_json_schema_nothink,2579,463,100,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-002/seed-20260821,
rank-E4-run-003,E4,互斥类别冲突,3,20260822,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-003\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-003\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-003\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,候选 CAND_001 直接移除导致互斥冲突的断言（产品 A 属于财产保险），完全符合失败 CQ 中禁止产品落入互斥类别的预期答案，且无其他证据表明该操作会破坏其他有效语义。,simple_json_schema_nothink,2500,463,98,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-003/seed-20260822,
rank-E4-run-004,E4,互斥类别冲突,4,20260823,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-004\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-004\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-004\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,候选 CAND_001 直接针对 CQ002 的失败原因（产品 A 错误地属于财产保险）执行删除操作，符合互斥类别冲突的修复逻辑。,simple_json_schema_nothink,2218,463,86,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-004/seed-20260823,
rank-E4-run-005,E4,互斥类别冲突,5,20260824,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-005\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-005\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E4\run-005\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,失败的问题 CQ002 明确指出产品 A 错误地属于财产保险，且实际值中包含该类别。候选 CAND_001 操作为删除'产品 A rdf:type 财产保险'的断言，直接针对此互斥冲突进行修复，符合业务语义要求。,simple_json_schema_nothink,2739,463,107,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-005/seed-20260824,
rank-E5-run-001,E5,功能属性值冲突,1,20260820,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_001,替换属性：产品A—最高投保年龄，70 → 65,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-001\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-001\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-001\candidate.owl,"[{""operator"": ""REPLACE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}, ""new_value"": {""kind"": ""literal"", ""lexical"": ""65"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REPLACE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 EVID_014 明确支持'65'为最高投保年龄，而'CQ004'和'CQ005'的失败表明存在冲突值'70'。CAND_001 通过替换操作将错误的'70'修正为正确的'65'，直接解决了所有失败的 CQ（包括唯一性约束），且保留了有效证据中的正确值，语义恢复最完整。,simple_json_schema_nothink,4012,918,141,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-001/seed-20260820,
rank-E5-run-002,E5,功能属性值冲突,2,20260821,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-002\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-002\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-002\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,1.0,证据EVID_014明确限定最高投保年龄为65周岁，且当前存在70周岁的冲突值。CAND_003通过删除70周岁值，使数据状态与有效证据及业务规则（单一上限65）完全一致，同时满足CQ004和CQ005的约束。,simple_json_schema_nothink,3242,918,118,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-002/seed-20260821,
rank-E5-run-003,E5,功能属性值冲突,3,20260822,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-003\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-003\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-003\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据EVID_014明确支持'65'为最高投保年龄，而实际数据中存在冲突值'70'。候选CAND_003仅删除'70'并保留'65'，既满足了CQ004（期望值为65）和CQ005（期望数量为1）的要求，又保留了经人工审核有效的证据记录EVID_014中的正确值，避免了过度操作（如CAND_002删除所有值）或仅替换而不明确处理冲突源的问题。,simple_json_schema_nothink,4290,918,166,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-003/seed-20260822,
rank-E5-run-004,E5,功能属性值冲突,4,20260823,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_001,替换属性：产品A—最高投保年龄，70 → 65,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-004\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-004\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-004\candidate.owl,"[{""operator"": ""REPLACE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}, ""new_value"": {""kind"": ""literal"", ""lexical"": ""65"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REPLACE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 EVID_014 明确限定产品 A 最高投保年龄为 65 岁，且 CQ004 和 CQ005 均要求单一值 65。CAND_001 将冲突值 70 替换为 65，直接消除了功能属性值冲突并满足所有失败 CQ 的预期答案，同时保留了有效证据中的唯一合法值。,simple_json_schema_nothink,3695,918,138,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-004/seed-20260823,
rank-E5-run-005,E5,功能属性值冲突,5,20260824,qwen3.5:9b,cq_evidence,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-005\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-005\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\cq_evidence\E5\run-005\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据EVID_014仅支持'65'作为最高投保年龄，而失败CQ显示存在冲突值'70'。候选CAND_003通过移除'70'这一错误值，同时保留了正确的'65'，完美解决了功能属性值冲突并满足单一性约束（CQ005），且符合证据来源EVID_014的语义。,simple_json_schema_nothink,3623,918,135,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-005/seed-20260824,
