event_id,semantic_type,domain,run,seed,generation_status,ir_status,ir_reason,ir_json,ir_semantic_string,source_family,normalized_numbers,normalized_dates,normalized_codes,selection_status,selected_candidate_id,selected_value,selection_reason,decision_path,candidate_scores_json,runtime_ms,prompt_eval_count,eval_count,raw_output_file,oracle_candidate_id,oracle_value,selection_oracle_correct,full_closure_success,candidate_owl,triples_removed,triples_added,minimal_edit_gate,reasoner_result,reasoner_runtime_ms,reasoner_gate,source_triggers_repair_cq,candidate_satisfies_repair_cq,repair_cq_message
EXT_E053,CROSS_SENTENCE_SCOPE,digital_identity,1,20260827,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""expanded_identity_proofing"", ""nist sp 800_63a_b ext_e053"", ""document scope status"", ""fraud_requirements=expanded_identity_proofing""], ""scope_relation"": ""APPLIES_TO"", ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e053""}","type=cross_sentence_scope;subject=nist sp 800_63a_b ext_e053;relation=UNKNOWN;priority=300;statement=document scope status;scope_relation=APPLIES_TO;result=['expanded_identity_proofing', 'nist sp 800_63a_b ext_e053', 'document scope status', 'fraud_requirements=expanded_identity_proofing'];numbers=4|6|53|300|800",fraud_requirements,4|6|53|300|800,,,ABSTAIN,,,no confident candidate score=0.295 margin=0.0557,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_scope=digital_authentication"", ""exact_score"": 0.0, ""family_score"": 0.55, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""digital|scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.295, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.5}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_scope=digital_authentication_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.55, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""digital|scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.2393, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.2857}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",11310,2560,277,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E053-run1-seed20260827.json,CAND_002,nist63b_scope=digital_authentication,False,False,,,,,,,,,,
EXT_E053,CROSS_SENTENCE_SCOPE,digital_identity,2,20260828,GENERATED,INCOMPLETE_IR,missing:scope_relation,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""expanded_identity_proofing"", ""nist sp 800_63a_b ext_e053"", ""document scope status"", ""fraud_requirements=expanded_identity_proofing""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e053""}","type=cross_sentence_scope;subject=nist sp 800_63a_b ext_e053;relation=UNKNOWN;priority=300;statement=document scope status;result=['expanded_identity_proofing', 'nist sp 800_63a_b ext_e053', 'document scope status', 'fraud_requirements=expanded_identity_proofing'];codes=sp 800_63a_4;numbers=0|4|5|6|16|53|300|800",fraud_requirements,0|4|5|6|16|53|300|800,,sp 800_63a_4,ABSTAIN,,,missing:scope_relation,IR_FAIL_CLOSED,[],13158,2560,416,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E053-run2-seed20260828.json,CAND_002,nist63b_scope=digital_authentication,False,False,,,,,,,,,,
EXT_E053,CROSS_SENTENCE_SCOPE,digital_identity,3,20260829,GENERATED,INCOMPLETE_IR,missing:scope_relation,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""expanded_identity_proofing"", ""nist sp 800_63a_b ext_e053"", ""document scope status"", ""fraud_requirements=expanded_identity_proofing""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e053""}","type=cross_sentence_scope;subject=nist sp 800_63a_b ext_e053;relation=UNKNOWN;priority=300;statement=document scope status;result=['expanded_identity_proofing', 'nist sp 800_63a_b ext_e053', 'document scope status', 'fraud_requirements=expanded_identity_proofing'];codes=sp 800_63a_4;numbers=4|6|53|300|800",fraud_requirements,4|6|53|300|800,,sp 800_63a_4,ABSTAIN,,,missing:scope_relation,IR_FAIL_CLOSED,[],10964,2560,346,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E053-run3-seed20260829.json,CAND_002,nist63b_scope=digital_authentication,False,False,,,,,,,,,,
EXT_E054,GENERAL_RULE_EXCEPTION,digital_identity,1,20260827,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""APPLIES_TO"", ""result"": [""renames_section_4_to_authenticator_event_management;removes_verifier_compromise_resistance_requirement;moves_enrollment_binding_to_sp800_63a;generalizes_additional_authenticator_binding_to_all_aals;adds_requirements_for_non_endpoint_connected_authenticators"", ""digital_identity"", ""nist sp 800_63a_b ext_e054"", ""nist_revision_change:authenticator_event_management_scope_and_requirements""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e054""}","type=general_rule_exception;subject=nist sp 800_63a_b ext_e054;relation=APPLIES_TO;priority=300;statement=document scope status;result=['renames_section_4_to_authenticator_event_management;removes_verifier_compromise_resistance_requirement;moves_enrollment_binding_to_sp800_63a;generalizes_additional_authenticator_binding_to_all_aals;adds_requirements_for_non_endpoint_connected_authenticators', 'digital_identity', 'nist sp 800_63a_b ext_e054', 'nist_revision_change:authenticator_event_management_scope_and_requirements'];codes=4.1.1|4.1.2|sp 800_63a|sp 800_63b_4;numbers=1|4|6|00|54|2.1|2.2|300|4.1|800",nist_revision_change,1|4|6|00|54|2.1|2.2|300|4.1|800,,4.1.1|4.1.2|sp 800_63a|sp 800_63b_4,ABSTAIN,,,no confident candidate score=0.1675 margin=0.0089,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_verifiers=authenticated_services"", ""exact_score"": 0.0, ""family_score"": 0.45, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""verifier"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.1675, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.125}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_verifiers=authenticated_services_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.45, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""verifier"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.1586, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0909}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.45, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.18, ""number_score"": 0.0, ""score"": 0.0, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",19253,2914,537,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E054-run1-seed20260827.json,CAND_002,nist63b_verifiers=authenticated_services,False,False,,,,,,,,,,
EXT_E054,GENERAL_RULE_EXCEPTION,digital_identity,2,20260828,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""removed_verifier_compromise_resistance_as_distinct_requirement;generalized_binding_to_all_aals;added_requirements_for_non_endpoint_connected_authenticators"", ""digital_identity"", ""nist sp 800_63a_b ext_e054"", ""nist sp 800_63b rev4: section 4 renamed to authenticator event management, removing verifier compromise resistance as distinct requirement and generalizing binding rules.""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e054""}","type=general_rule_exception;subject=nist sp 800_63a_b ext_e054;relation=UNKNOWN;priority=300;statement=document scope status;result=['removed_verifier_compromise_resistance_as_distinct_requirement;generalized_binding_to_all_aals;added_requirements_for_non_endpoint_connected_authenticators', 'digital_identity', 'nist sp 800_63a_b ext_e054', 'nist sp 800_63b rev4: section 4 renamed to authenticator event management, removing verifier compromise resistance as distinct requirement and generalizing binding rules.'];codes=4.1.1|4.1.2|sp 800_63a|sp 800_63b|sp 800_63b_4;numbers=1|4|6|54|2.1|2.2|300|4.1|800",nistsp800_63brev4,1|4|6|54|2.1|2.2|300|4.1|800,,4.1.1|4.1.2|sp 800_63a|sp 800_63b|sp 800_63b_4,ABSTAIN,,,no confident candidate score=0.0325 margin=0.0089,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_verifiers=authenticated_services"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""verifier"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0325, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.125}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_verifiers=authenticated_services_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""verifier"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0236, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0909}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",16819,2914,528,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E054-run2-seed20260828.json,CAND_002,nist63b_verifiers=authenticated_services,False,False,,,,,,,,,,
EXT_E054,GENERAL_RULE_EXCEPTION,digital_identity,3,20260829,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""verifier_compromise_resistance_removed_as_distinct_requirement_section_renamed_to_authenticator_event_management_binding_requirements_redistributed"", ""digital_identity"", ""nist sp 800_63a_b ext_e054"", ""nist sp 800_63b rev4 removes verifier compromise resistance as distinct requirement and renames section 4 to authenticator event management, redistributing binding requirements.""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e054""}","type=general_rule_exception;subject=nist sp 800_63a_b ext_e054;relation=UNKNOWN;priority=300;statement=document scope status;result=['verifier_compromise_resistance_removed_as_distinct_requirement_section_renamed_to_authenticator_event_management_binding_requirements_redistributed', 'digital_identity', 'nist sp 800_63a_b ext_e054', 'nist sp 800_63b rev4 removes verifier compromise resistance as distinct requirement and renames section 4 to authenticator event management, redistributing binding requirements.'];codes=4.1.1|4.1.2|sp 800_63a|sp 800_63b|sp 800_63b_4;numbers=1|4|6|54|2.1|2.2|300|4.1|800",nist_revision_change,1|4|6|54|2.1|2.2|300|4.1|800,,4.1.1|4.1.2|sp 800_63a|sp 800_63b|sp 800_63b_4,ABSTAIN,,,no confident candidate score=0.1675 margin=0.0089,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_verifiers=authenticated_services"", ""exact_score"": 0.0, ""family_score"": 0.45, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""verifier"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.1675, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.125}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_verifiers=authenticated_services_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.45, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""verifier"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.1586, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0909}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.45, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.135, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",16427,2914,527,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E054-run3-seed20260829.json,CAND_002,nist63b_verifiers=authenticated_services,False,False,,,,,,,,,,
EXT_E055,GENERAL_RULE_EXCEPTION,digital_identity,1,20260827,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""expanded_identity_proofing"", ""nist sp 800_63a_b ext_e055"", ""document scope status"", ""fraud_requirements=expanded_identity_proofing""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e055""}","type=general_rule_exception;subject=nist sp 800_63a_b ext_e055;relation=UNKNOWN;priority=300;statement=document scope status;result=['expanded_identity_proofing', 'nist sp 800_63a_b ext_e055', 'document scope status', 'fraud_requirements=expanded_identity_proofing'];numbers=4|6|55|300|800",fraud_requirements,4|6|55|300|800,,,ABSTAIN,,,no confident candidate score=0.0371 margin=0.0111,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_physical_access=out_of_scope"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0371, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.1429}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_physical_access=out_of_scope_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.026, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.1}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",10637,2554,272,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E055-run1-seed20260827.json,CAND_002,nist63b_physical_access=out_of_scope,False,False,,,,,,,,,,
EXT_E055,GENERAL_RULE_EXCEPTION,digital_identity,2,20260828,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""expanded_identity_proofing"", ""nist sp 800_63a_b ext_e055"", ""document scope status"", ""fraud_requirements=expanded_identity_proofing""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e055""}","type=general_rule_exception;subject=nist sp 800_63a_b ext_e055;relation=UNKNOWN;priority=300;statement=document scope status;result=['expanded_identity_proofing', 'nist sp 800_63a_b ext_e055', 'document scope status', 'fraud_requirements=expanded_identity_proofing'];numbers=4|6|55|300|800",fraud_requirements,4|6|55|300|800,,,ABSTAIN,,,no confident candidate score=0.0371 margin=0.0111,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_physical_access=out_of_scope"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0371, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.1429}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_physical_access=out_of_scope_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.026, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.1}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",10269,2554,328,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E055-run2-seed20260828.json,CAND_002,nist63b_physical_access=out_of_scope,False,False,,,,,,,,,,
EXT_E055,GENERAL_RULE_EXCEPTION,digital_identity,3,20260829,GENERATED,OK,ok,"{""priority"": ""300"", ""relation"": ""UNKNOWN"", ""result"": [""expanded_identity_proofing"", ""nist sp 800_63a_b ext_e055"", ""document scope status"", ""fraud_requirements=expanded_identity_proofing""], ""statement"": ""document scope status"", ""subject"": ""nist sp 800_63a_b ext_e055""}","type=general_rule_exception;subject=nist sp 800_63a_b ext_e055;relation=UNKNOWN;priority=300;statement=document scope status;result=['expanded_identity_proofing', 'nist sp 800_63a_b ext_e055', 'document scope status', 'fraud_requirements=expanded_identity_proofing'];numbers=4|6|55|300|800",fraud_requirements,4|6|55|300|800,,,ABSTAIN,,,no confident candidate score=0.0371 margin=0.0111,IR_RANK_ABSTAIN,"[{""candidate_id"": ""CAND_002"", ""code_score"": 0.0, ""display_value"": ""nist63b_physical_access=out_of_scope"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0371, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.1429}, {""candidate_id"": ""CAND_003"", ""code_score"": 0.0, ""display_value"": ""nist63b_physical_access=out_of_scope_mis_scoped"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": ""scope"", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.026, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.1}, {""candidate_id"": ""CAND_001"", ""code_score"": 0.0, ""display_value"": ""nist63_ab_status=old_or_absent"", ""exact_score"": 0.0, ""family_score"": 0.0, ""matched_codes"": """", ""matched_numbers"": """", ""matched_tokens"": """", ""negative_penalty"": 0.0, ""number_score"": 0.0, ""score"": 0.0, ""semantic_bonus"": 0.0, ""semantic_match"": false, ""semantic_match_evidence"": {""family"": ""exact_fallback""}, ""token_score"": 0.0}]",9693,2554,310,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E055-run3-seed20260829.json,CAND_002,nist63b_physical_access=out_of_scope,False,False,,,,,,,,,,
EXT_E057,TEMPORAL_VERSION,eu_regulation,1,20260827,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=temporal_version,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E057-run1-seed20260827.json,CAND_002,eurlex_effective_date=2021_01_01,False,False,,,,,,,,,,
EXT_E057,TEMPORAL_VERSION,eu_regulation,2,20260828,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=temporal_version,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E057-run2-seed20260828.json,CAND_002,eurlex_effective_date=2021_01_01,False,False,,,,,,,,,,
EXT_E057,TEMPORAL_VERSION,eu_regulation,3,20260829,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=temporal_version,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E057-run3-seed20260829.json,CAND_002,eurlex_effective_date=2021_01_01,False,False,,,,,,,,,,
EXT_E058,GENERAL_RULE_EXCEPTION,eu_regulation,1,20260827,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=general_rule_exception,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E058-run1-seed20260827.json,CAND_002,eurlex_annex=regulation_1013_2006_modified,False,False,,,,,,,,,,
EXT_E058,GENERAL_RULE_EXCEPTION,eu_regulation,2,20260828,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=general_rule_exception,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E058-run2-seed20260828.json,CAND_002,eurlex_annex=regulation_1013_2006_modified,False,False,,,,,,,,,,
EXT_E058,GENERAL_RULE_EXCEPTION,eu_regulation,3,20260829,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=general_rule_exception,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E058-run3-seed20260829.json,CAND_002,eurlex_annex=regulation_1013_2006_modified,False,False,,,,,,,,,,
EXT_E059,CROSS_SENTENCE_SCOPE,eu_regulation,1,20260827,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=cross_sentence_scope,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E059-run1-seed20260827.json,CAND_002,eurlex_scope=union_annex_alignment,False,False,,,,,,,,,,
EXT_E059,CROSS_SENTENCE_SCOPE,eu_regulation,2,20260828,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=cross_sentence_scope,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E059-run2-seed20260828.json,CAND_002,eurlex_scope=union_annex_alignment,False,False,,,,,,,,,,
EXT_E059,CROSS_SENTENCE_SCOPE,eu_regulation,3,20260829,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=cross_sentence_scope,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E059-run3-seed20260829.json,CAND_002,eurlex_scope=union_annex_alignment,False,False,,,,,,,,,,
EXT_E060,TEMPORAL_VERSION,eu_regulation,1,20260827,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=temporal_version,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E060-run1-seed20260827.json,CAND_002,eurlex_decision_change=effective_future_date,False,False,,,,,,,,,,
EXT_E060,TEMPORAL_VERSION,eu_regulation,2,20260828,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=temporal_version,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E060-run2-seed20260828.json,CAND_002,eurlex_decision_change=effective_future_date,False,False,,,,,,,,,,
EXT_E060,TEMPORAL_VERSION,eu_regulation,3,20260829,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=temporal_version,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E060-run3-seed20260829.json,CAND_002,eurlex_decision_change=effective_future_date,False,False,,,,,,,,,,
EXT_E061,GENERAL_RULE_EXCEPTION,eu_regulation,1,20260827,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=general_rule_exception,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E061-run1-seed20260827.json,CAND_002,eurlex_amendment=annex_specific_not_full_repeal,False,False,,,,,,,,,,
EXT_E061,GENERAL_RULE_EXCEPTION,eu_regulation,2,20260828,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=general_rule_exception,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E061-run2-seed20260828.json,CAND_002,eurlex_amendment=annex_specific_not_full_repeal,False,False,,,,,,,,,,
EXT_E061,GENERAL_RULE_EXCEPTION,eu_regulation,3,20260829,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=general_rule_exception,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E061-run3-seed20260829.json,CAND_002,eurlex_amendment=annex_specific_not_full_repeal,False,False,,,,,,,,,,
EXT_E062,CROSS_SENTENCE_SCOPE,eu_regulation,1,20260827,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=cross_sentence_scope,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E062-run1-seed20260827.json,CAND_002,eurlex_application=modified_annexes_only,False,False,,,,,,,,,,
EXT_E062,CROSS_SENTENCE_SCOPE,eu_regulation,2,20260828,RETRIEVAL_FAILED,INVALID_OUTPUT,response_not_object,{},type=cross_sentence_scope,,,,,ABSTAIN,,,response_not_object,IR_FAIL_CLOSED,[],0,0,0,output\external-real-v8-grounded\preformal-r3\raw_window_metadata_light\raw\EXT_E062-run2-seed20260828.json,CAND_002,eurlex_application=modified_annexes_only,False,False,,,,,,,,,,
