split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E15,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但第三条明确规定8月1日前已进入核保流程的申请仍按进入当日有效版本处理。因此适用数值为64，对应OPTION_B。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5800,json_schema,1613,140,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但第三条明确规定8月1日前已进入核保流程的申请仍按进入当日有效版本处理。因此适用数值为64，对应OPTION_B。""
}",,,,,,True,CAND_003,64,True
test,E15,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_003,64,案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY（2026-07-01至2026-07-31）的有效期内。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应将属性值从70更新为,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,6482,json_schema,2096,147,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY（2026-07-01至2026-07-31）的有效期内。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应将属性值从70更新为""
}",,,,,,True,CAND_003,64,True
test,E15,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_003,64,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E15_JULY_VERSION_SCOPE,64,1,DETERMINISTIC_SELECT,False,CAND_003,64,True
test,E15,TEMPORAL_VERSION,1,20260820,OPTION_DESCRIPTION,SELECTED,OPTION_B,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，处于DOC_E15_JULY（生效2026-07-01至2026-07-31）的有效期内。根据DOC_E15_JULY第四条，版本判断日期为申请进入核保流程的日期（2026年7月20日），人工评估日期（8月21日）不改变该日期。DOC_E15_AUGUST虽于8月1日生效，但其第三条明确规定2026年8月1日前,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,6468,json_schema,1343,160,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，处于DOC_E15_JULY（生效2026-07-01至2026-07-31）的有效期内。根据DOC_E15_JULY第四条，版本判断日期为申请进入核保流程的日期（2026年7月20日），人工评估日期（8月21日）不改变该日期。DOC_E15_AUGUST虽于8月1日生效，但其第三条明确规定2026年8月1日前""
  }",,,,,,True,CAND_003,64,True
test,E16,TEMPORAL_VERSION,1,20260820,DIRECT_FREE,SELECTED,OPTION_A,CAND_002,67,核保受理日2026年9月20日处于备案完成日（2026-10-01）之前，根据DOC_E16_TERMS第二条及第四条，应适用当前备案版本，最高投保年龄为67周岁。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3249,json_schema,639,87,stop,"{
  ""abstain"": false,
  ""value"": ""67"",
  ""reason"": ""核保受理日2026年9月20日处于备案完成日（2026-10-01）之前，根据DOC_E16_TERMS第二条及第四条，应适用当前备案版本，最高投保年龄为67周岁。""
}",,,,,,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,1,20260820,VALUE_ENUM,SELECTED,OPTION_A,CAND_002,67,核保受理日2026年9月20日在备案完成日（2026年10月1日）之前，根据DOC_E16_TERMS第四条及第二条，应适用当前备案版本条款，最高投保年龄为67周岁。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3938,json_schema,643,88,stop,"{
  ""abstain"": false,
  ""value"": ""67"",
  ""reason"": ""核保受理日2026年9月20日在备案完成日（2026年10月1日）之前，根据DOC_E16_TERMS第四条及第二条，应适用当前备案版本条款，最高投保年龄为67周岁。""
}",,,,,,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,1,20260820,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,67,核保受理日（2026-09-20）在备案完成日（2026-10-01）之前，根据文档第四条及第二条，未完成备案的批单不得适用，宣传摘要亦不替代正式条款，故当前最高投保年龄为67周岁。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4353,json_schema,735,96,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""核保受理日（2026-09-20）在备案完成日（2026-10-01）之前，根据文档第四条及第二条，未完成备案的批单不得适用，宣传摘要亦不替代正式条款，故当前最高投保年龄为67周岁。""
}",,,,,,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_OPERATION,SELECTED,OPTION_A,CAND_002,67,核保受理日（2026-09-20）在文档生效期（2026-09-05 至 备案完成日 2026-10-01）内。根据 DOC_E16_TERMS 第二条，此期间最高投保年龄为 67 周岁；第三条的续保例外因客户未提交连续续保证明而不适用。因此应选用将值设为 67 的 OPTION_A。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5873,json_schema,1208,134,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""核保受理日（2026-09-20）在文档生效期（2026-09-05 至 备案完成日 2026-10-01）内。根据 DOC_E16_TERMS 第二条，此期间最高投保年龄为 67 周岁；第三条的续保例外因客户未提交连续续保证明而不适用。因此应选用将值设为 67 的 OPTION_A。""
}",,,,,,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_POLICY,SELECTED,OPTION_A,CAND_002,67,案件上下文显示核保受理日为2026-09-20，批单备案尚未完成（false），且无连续续保证明（false）。根据formal_policy规则E16_FILED_CURRENT_VERSION（优先级200），当endorsement_filing_completed为false时，适用最高投保年龄为67周岁。该值对应OPTION_A的新值。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5198,json_schema,1626,112,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件上下文显示核保受理日为2026-09-20，批单备案尚未完成（false），且无连续续保证明（false）。根据formal_policy规则E16_FILED_CURRENT_VERSION（优先级200），当endorsement_filing_completed为false时，适用最高投保年龄为67周岁。该值对应OPTION_A的新值。""
}",,,,,,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,67,硬门禁：规则E16_FILED_CURRENT_VERSION唯一允许值=['67']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E16_FILED_CURRENT_VERSION,67,1,DETERMINISTIC_SELECT,False,CAND_002,67,True
test,E16,TEMPORAL_VERSION,1,20260820,OPTION_DESCRIPTION,SELECTED,OPTION_A,CAND_002,67,核保受理日（2026-09-20）早于备案完成日（2026-10-01）。根据文档第四条，未完成备案的批单不得适用；且客户未提交连续续保证明，不满足第三条例外条件。因此必须按当前备案版本执行，最高投保年龄为67周岁。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4741,json_schema,940,107,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""核保受理日（2026-09-20）早于备案完成日（2026-10-01）。根据文档第四条，未完成备案的批单不得适用；且客户未提交连续续保证明，不满足第三条例外条件。因此必须按当前备案版本执行，最高投保年龄为67周岁。""
}",,,,,,True,CAND_002,67,True
test,E17,TEMPORAL_VERSION,1,20260820,DIRECT_FREE,ABSTAIN,,,,文档 DOC_E17_TERMS 仅声明档位代码到数值的映射由候选修复表维护，正文未列示具体数值；且文档中无候选列表供读取或猜测。依据指令‘证据不足必须 ABSTAIN'，无法确定产品 A 当前适用的最高投保年龄。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3508,json_schema,609,89,stop,"{
  ""abstain"": true,
  ""value"": """",
  ""reason"": ""文档 DOC_E17_TERMS 仅声明档位代码到数值的映射由候选修复表维护，正文未列示具体数值；且文档中无候选列表供读取或猜测。依据指令‘证据不足必须 ABSTAIN'，无法确定产品 A 当前适用的最高投保年龄。""
}",,,,,,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,1,20260820,VALUE_ENUM,ABSTAIN,,,,文档 DOC_E17_TERMS 仅定义了年龄档位代码（AGE-BAND-G2）的输入版本和排除项，并声明数值映射由‘候选修复表’维护，但提供的文档列表中不包含该‘候选修复表’。根据指令‘证据不足必须ABSTAIN'且禁止外部常识或猜测，无法确定 AGE-BAND-G2 对应的具体最高投保年龄数值。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4871,json_schema,613,113,stop,"{
  ""abstain"": true,
  ""value"": ""ABSTAIN"",
  ""reason"": ""文档 DOC_E17_TERMS 仅定义了年龄档位代码（AGE-BAND-G2）的输入版本和排除项，并声明数值映射由‘候选修复表’维护，但提供的文档列表中不包含该‘候选修复表’。根据指令‘证据不足必须ABSTAIN'且禁止外部常识或猜测，无法确定 AGE-BAND-G2 对应的具体最高投保年龄数值。""
}",,,,,,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,1,20260820,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_003,58,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），处于有效期内。文档明确指定本次核保适用备案系统返回的代码 AGE-BAND-G2，并排除了营销草案和续保通道。根据‘本体更新只应采用备案系统返回的档位代码’及‘档位代码到数值的映射由候选修复表维护’的规则，结合候选,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,6090,json_schema,705,141,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），处于有效期内。文档明确指定本次核保适用备案系统返回的代码 AGE-BAND-G2，并排除了营销草案和续保通道。根据‘本体更新只应采用备案系统返回的档位代码’及‘档位代码到数值的映射由候选修复表维护’的规则，结合候选""
  }",,,,,,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_001,73,文档DOC_E17_TERMS明确指示核保受理日（2026-09-25）备案系统返回代码为AGE-BAND-G2。条款第三条规定‘档位代码到数值的映射由候选修复表维护’，隐含了外部数据源（即选项中的新值）是确定最终数值的唯一依据。在给定选项中，OPTION_B将最高投保年龄从70更新为73，符合文档中关于采用备案系统返回代码进行本体更新的执行口径逻辑；而AB,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,6459,json_schema,1178,140,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档DOC_E17_TERMS明确指示核保受理日（2026-09-25）备案系统返回代码为AGE-BAND-G2。条款第三条规定‘档位代码到数值的映射由候选修复表维护’，隐含了外部数据源（即选项中的新值）是确定最终数值的唯一依据。在给定选项中，OPTION_B将最高投保年龄从70更新为73，符合文档中关于采用备案系统返回代码进行本体更新的执行口径逻辑；而AB""
}",,,,,,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,63,根据formal_policy中的事实(age_band_code为AGE-BAND-G2)和规则优先级，E17_FILED_AGE_BAND_G2规则（优先级200）匹配且允许值为63。该值对应OPTION_C的新值。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4256,json_schema,1540,83,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据formal_policy中的事实(age_band_code为AGE-BAND-G2)和规则优先级，E17_FILED_AGE_BAND_G2规则（优先级200）匹配且允许值为63。该值对应OPTION_C的新值。""
}",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,1,20260820,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E17,TEMPORAL_VERSION,1,20260820,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_002,63,DOC_E17_TERMS 文件权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文件第二条明确排除营销草案（AGE-BAND-G1）和历史续保通道（AGE-BAND-G3），第三条规定本体更新只应采用备案系统返回的档位代码。案件上下文中备案系统返回 AGE-BAND-G2，故 OPTION_C ,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5594,json_schema,923,131,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""DOC_E17_TERMS 文件权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文件第二条明确排除营销草案（AGE-BAND-G1）和历史续保通道（AGE-BAND-G3），第三条规定本体更新只应采用备案系统返回的档位代码。案件上下文中备案系统返回 AGE-BAND-G2，故 OPTION_C ""}",,,,,,True,CAND_002,63,True
test,E24,GENERAL_RULE_EXCEPTION,1,20260820,DIRECT_FREE,SELECTED,OPTION_A,CAND_002,0,DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）明确描述本案属于合作单位团体计划转入、原保障连续且证明在第 20 日提交，满足第三条例外规则条件。根据第六条及第三条优先级，适用例外规则，等待期按 0 天处理。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,3949,json_schema,686,104,stop,"{
  ""abstain"": false,
  ""value"": ""0"",
  ""reason"": ""DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）明确描述本案属于合作单位团体计划转入、原保障连续且证明在第 20 日提交，满足第三条例外规则条件。根据第六条及第三条优先级，适用例外规则，等待期按 0 天处理。""
}",,,,,,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,1,20260820,VALUE_ENUM,SELECTED,OPTION_A,CAND_002,0,DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）明确本案属于合作单位团体计划转入、原保障未中断且连续保障证明在第 20 日提交（满足第三条例外规则条件）。根据第六条及第三条，例外规则优先于一般规则，故适用值为 0。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4679,json_schema,690,106,stop,"{
  ""abstain"": false,
  ""value"": ""0"",
  ""reason"": ""DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）明确本案属于合作单位团体计划转入、原保障未中断且连续保障证明在第 20 日提交（满足第三条例外规则条件）。根据第六条及第三条，例外规则优先于一般规则，故适用值为 0。""
}",,,,,,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,0,文件DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确描述本次申请属于合作单位团体计划转入、原保障连续且证明在第20日提交。第三条例外规则规定满足该条件时等待期为0天，且第六条确认例外优先于一般规则。因此适用OPTION_A（0天）。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5093,json_schema,781,109,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文件DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确描述本次申请属于合作单位团体计划转入、原保障连续且证明在第20日提交。第三条例外规则规定满足该条件时等待期为0天，且第六条确认例外优先于一般规则。因此适用OPTION_A（0天）。""
}",,,,,,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_FORMAL_OPERATION,SELECTED,OPTION_A,CAND_002,0,文档DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确描述本次申请属于合作单位团体计划转入、原保障连续且证明在第20日提交。根据第三条例外规则，满足该条件时等待期按0天处理；第六条确认例外规则优先于第二条一般规则（90天）。因此选择OPTION_A将值设为0。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5403,json_schema,1254,118,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确描述本次申请属于合作单位团体计划转入、原保障连续且证明在第20日提交。根据第三条例外规则，满足该条件时等待期按0天处理；第六条确认例外规则优先于第二条一般规则（90天）。因此选择OPTION_A将值设为0。""
}",,,,,,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_FORMAL_POLICY,SELECTED,OPTION_A,CAND_002,0,案件事实显示：团体转入(true)、原保障未中断(true)、证明提交第20日(<=30)。根据formal_policy规则E24_CONTINUOUS_TRANSFER_EXCEPTION（优先级300），满足所有条件，适用例外规则，等待期应为0天。OPTION_A对应新值0，符合规则要求。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4740,json_schema,1670,100,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件事实显示：团体转入(true)、原保障未中断(true)、证明提交第20日(<=30)。根据formal_policy规则E24_CONTINUOUS_TRANSFER_EXCEPTION（优先级300），满足所有条件，适用例外规则，等待期应为0天。OPTION_A对应新值0，符合规则要求。""
}",,,,,,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,0,硬门禁：规则E24_CONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E24_CONTINUOUS_TRANSFER_EXCEPTION,0,1,DETERMINISTIC_SELECT,False,CAND_002,0,True
