split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E14,TEMPORAL_VERSION,11,20260911,VALUE_ENUM,SELECTED,OPTION_A,CAND_002,62,核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）的有效期内。DOC_E14_FUTURE虽已发布但生效日期为2026-09-01，晚于受理日，且其条款第四条明确规定“发布日早于受理日但生效日晚于受理日的版本暂不适用”。因此，适用DOC_E14_CURRENT的一般规则，最高投保年龄为62周岁。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5384,json_schema,1052,147,stop,"{
  ""abstain"": false,
  ""value"": ""62"",
  ""reason"": ""核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）的有效期内。DOC_E14_FUTURE虽已发布但生效日期为2026-09-01，晚于受理日，且其条款第四条明确规定“发布日早于受理日但生效日晚于受理日的版本暂不适用”。因此，适用DOC_E14_CURRENT的一般规则，最高投保年龄为62周岁。""
}",,,,,,True,CAND_002,62,True
test,E14,TEMPORAL_VERSION,12,20260912,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其例外规则明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。然而，根据指令要求‘证据足,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5378,json_schema,1052,141,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其例外规则明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。然而，根据指令要求‘证据足""
}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,13,20260913,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4893,json_schema,1052,130,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。""}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,14,20260914,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4889,json_schema,1052,130,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。""}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,15,20260915,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,5140,json_schema,1052,130,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。""}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,16,20260916,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，晚于受理日，且其例外规则明确生效日前受理申请不因修订改变适用版本。因此当前适用值为62周岁。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4874,json_schema,1052,130,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，晚于受理日，且其例外规则明确生效日前受理申请不因修订改变适用版本。因此当前适用值为62周岁。""}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,17,20260917,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT有效期（2026-08-01至2026-08-31），适用其一般规则62周岁；但DOC_E14_FUTURE明确声明生效日前受理申请不因发布而改变，且DOC_E14_CURRENT第四条要求以核保受理日正在生效版本为准。由于存在例外规则（团体转入）及未来条款对受理日版本的锁定声明，当前证据不足以,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5151,json_schema,1052,134,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT有效期（2026-08-01至2026-08-31），适用其一般规则62周岁；但DOC_E14_FUTURE明确声明生效日前受理申请不因发布而改变，且DOC_E14_CURRENT第四条要求以核保受理日正在生效版本为准。由于存在例外规则（团体转入）及未来条款对受理日版本的锁定声明，当前证据不足以""
}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,18,20260918,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5039,json_schema,1052,130,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。因此当前应适用DOC_E14_CURRENT的62周岁。""}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,19,20260919,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第四条，应以核,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5278,json_schema,1052,136,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20处于DOC_E14_CURRENT生效期（2026-08-01至2026-08-31），其一般规则规定最高投保年龄为62周岁；DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其第三条明确生效日前受理申请不因修订改变适用版本。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第四条，应以核""
}",,,,,,True,CAND_002,62,False
test,E14,TEMPORAL_VERSION,20,20260920,VALUE_ENUM,ABSTAIN,,,,核保受理日2026-08-20时DOC_E14_CURRENT已失效（至2026-08-31），DOC_E14_FUTURE尚未生效（自2026-09-01）。DOC_E14_CURRENT第四条要求以核保受理日正在生效版本为准，但此时无有效版本；DOC_E14_FUTURE第三条规定生效日前受理申请不因发布而改变，但未指定当前适用值。证据不足无法确定当前应,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5041,json_schema,1052,132,stop,"{""abstain"": false, ""value"": ""ABSTAIN"", ""reason"": ""核保受理日2026-08-20时DOC_E14_CURRENT已失效（至2026-08-31），DOC_E14_FUTURE尚未生效（自2026-09-01）。DOC_E14_CURRENT第四条要求以核保受理日正在生效版本为准，但此时无有效版本；DOC_E14_FUTURE第三条规定生效日前受理申请不因发布而改变，但未指定当前适用值。证据不足无法确定当前应""
}",,,,,,True,CAND_002,62,False
