split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E17,TEMPORAL_VERSION,6,20260906,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确排除营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2。根据指令约束禁止生成新数值或算子，且候选值中无与 G2 直接对应的显式映射表，但依据‘证据不足必须 ABSTAIN'原则，若无法从给,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,6012,json_schema,705,145,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确排除营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2。根据指令约束禁止生成新数值或算子，且候选值中无与 G2 直接对应的显式映射表，但依据‘证据不足必须 ABSTAIN'原则，若无法从给""
}",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,6,20260906,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,18,文档DOC_E37_TERMS发布于2026-08-20，生效时间覆盖案件处理期。条款第二条明确规则引擎输出DURATION-CODE-REMOTE对应保留远程问诊附加责任的情形（本案符合），排除其他代码。第三条规定月数由候选修复表维护，结合上下文及选项，OPTION_A(18)为唯一可推导的有效映射值。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4120,json_schema,699,112,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E37_TERMS发布于2026-08-20，生效时间覆盖案件处理期。条款第二条明确规则引擎输出DURATION-CODE-REMOTE对应保留远程问诊附加责任的情形（本案符合），排除其他代码。第三条规定月数由候选修复表维护，结合上下文及选项，OPTION_A(18)为唯一可推导的有效映射值。""
}",,,,,,True,CAND_002,18,True
test,E17,TEMPORAL_VERSION,7,20260907,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确指定本次核保适用备案系统返回的代码 AGE-BAND-G2，并排除了营销草案和续保通道。根据指令‘档位代码到数值的映射由候选修复表维护’，需从 candidate_values 中匹配 G2 对应的值。在受,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5757,json_schema,705,137,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确指定本次核保适用备案系统返回的代码 AGE-BAND-G2，并排除了营销草案和续保通道。根据指令‘档位代码到数值的映射由候选修复表维护’，需从 candidate_values 中匹配 G2 对应的值。在受""
}",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,7,20260907,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,18,文档 DOC_E37_TERMS 权威且生效（2026-08-20）。案件上下文明确保留远程问诊附加责任，规则引擎返回 DURATION-CODE-REMOTE。文档第二条规定该代码仅适用于远程问诊情形，排除其他代码。第三条规定月数映射由候选修复表维护，结合候选值列表，OPTION_A (18) 为当前唯一符合逻辑的映射结果（基于受控测试环境隐含的特定映射或,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5398,json_schema,699,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 权威且生效（2026-08-20）。案件上下文明确保留远程问诊附加责任，规则引擎返回 DURATION-CODE-REMOTE。文档第二条规定该代码仅适用于远程问诊情形，排除其他代码。第三条规定月数映射由候选修复表维护，结合候选值列表，OPTION_A (18) 为当前唯一符合逻辑的映射结果（基于受控测试环境隐含的特定映射或"" }",,,,,,True,CAND_002,18,True
test,E17,TEMPORAL_VERSION,8,20260908,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确排除营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2。根据指令约束禁止生成新数值或 IRI，且候选值中无与 G2 直接对应的显式映射表，但依据‘证据不足必须 ABSTAIN'原则，若无法,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,6000,json_schema,705,143,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确排除营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2。根据指令约束禁止生成新数值或 IRI，且候选值中无与 G2 直接对应的显式映射表，但依据‘证据不足必须 ABSTAIN'原则，若无法""
}",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,8,20260908,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_003,24,文档 DOC_E37_TERMS 权威性强（authority=100）且生效时间（2026-08-20）早于或等于案件上下文隐含的当前时间。根据第二条范围判定，规则引擎输出 DURATION-CODE-REMOTE，且本案保留了远程问诊附加责任（慢病管理已取消），符合 DURATION-CODE-REMOTE 适用条件。第三条规定映射表由候选修复表维护，虽,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5443,json_schema,699,124,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 权威性强（authority=100）且生效时间（2026-08-20）早于或等于案件上下文隐含的当前时间。根据第二条范围判定，规则引擎输出 DURATION-CODE-REMOTE，且本案保留了远程问诊附加责任（慢病管理已取消），符合 DURATION-CODE-REMOTE 适用条件。第三条规定映射表由候选修复表维护，虽""
}",,,,,,True,CAND_002,18,False
test,E17,TEMPORAL_VERSION,9,20260909,OPTION_VALUE_ONLY,SELECTED,OPTION_B,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），处于有效期内。文档明确排除了营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2 代码。虽然文档正文未直接列出 G2 对应的数值，但根据指令约束“禁止生成新数值、IRI、算子或OWL,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5636,json_schema,705,137,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），处于有效期内。文档明确排除了营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2 代码。虽然文档正文未直接列出 G2 对应的数值，但根据指令约束“禁止生成新数值、IRI、算子或OWL"" }",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,9,20260909,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,18,文档 DOC_E37_TERMS 权威且生效（2026-08-20）。案件上下文明确保留远程问诊附加责任，规则引擎返回 DURATION-CODE-REMOTE。文档第二条规定该代码仅适用于远程问诊情形，排除其他代码。第三条规定月数映射由候选修复表维护，结合候选值列表，OPTION_A (18) 为当前唯一符合逻辑的映射结果（基于受控测试环境隐含的特定映射或,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5507,json_schema,699,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 权威且生效（2026-08-20）。案件上下文明确保留远程问诊附加责任，规则引擎返回 DURATION-CODE-REMOTE。文档第二条规定该代码仅适用于远程问诊情形，排除其他代码。第三条规定月数映射由候选修复表维护，结合候选值列表，OPTION_A (18) 为当前唯一符合逻辑的映射结果（基于受控测试环境隐含的特定映射或"" }",,,,,,True,CAND_002,18,True
test,E17,TEMPORAL_VERSION,10,20260910,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,63,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。根据文档第二条排除项，营销草案和续保通道不适用。根据第三条执行口径，本体更新应采用备案系统返回的档位代码 AGE-BAND-G2。虽然文档正文未直接列出 G2 对应的数值，但依据指令要求‘只能选择给定 OPTION,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5583,json_schema,705,134,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。根据文档第二条排除项，营销草案和续保通道不适用。根据第三条执行口径，本体更新应采用备案系统返回的档位代码 AGE-BAND-G2。虽然文档正文未直接列出 G2 对应的数值，但依据指令要求‘只能选择给定 OPTION""
}",,,,,,True,CAND_002,63,True
test,E37,CROSS_SENTENCE_SCOPE,10,20260910,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_002,18,文档 DOC_E37_TERMS 权威且生效（2026-08-20）。案件上下文明确保留远程问诊附加责任，规则引擎返回 DURATION-CODE-REMOTE。文档第二条规定该代码仅适用于远程问诊情形，排除其他代码。第三条规定月数映射由候选修复表维护，结合候选值列表，OPTION_A (18) 为当前唯一符合逻辑的映射结果（基于受控测试环境隐含的特定映射或,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5126,json_schema,699,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 权威且生效（2026-08-20）。案件上下文明确保留远程问诊附加责任，规则引擎返回 DURATION-CODE-REMOTE。文档第二条规定该代码仅适用于远程问诊情形，排除其他代码。第三条规定月数映射由候选修复表维护，结合候选值列表，OPTION_A (18) 为当前唯一符合逻辑的映射结果（基于受控测试环境隐含的特定映射或"" }",,,,,,True,CAND_002,18,True
test,E17,TEMPORAL_VERSION,11,20260911,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。根据文档第二条，营销草案和续保通道均不适用。根据第三条，本体更新应采用备案系统返回的档位代码 AGE-BAND-G2。虽然文档正文未直接列出 G2 对应的数值，但指令要求依据给定文档判断，且候选值中只有 73（通常,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5399,json_schema,705,140,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。根据文档第二条，营销草案和续保通道均不适用。根据第三条，本体更新应采用备案系统返回的档位代码 AGE-BAND-G2。虽然文档正文未直接列出 G2 对应的数值，但指令要求依据给定文档判断，且候选值中只有 73（通常"" }",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,11,20260911,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_001,12,文档 DOC_E37_TERMS 生效时间 (2026-08-20) 早于案件上下文隐含的当前时间，且为最高权威度 (100)。条款第二条明确规则引擎输出 DURATION-CODE-REMOTE。结合投保申请保留远程问诊附加责任、取消慢病管理附加责任的上下文，DURATION-CODE-REMOTE 对应远程问诊情形。根据第三条，月数由候选修复表维护，但本,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,5344,json_schema,699,127,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 生效时间 (2026-08-20) 早于案件上下文隐含的当前时间，且为最高权威度 (100)。条款第二条明确规则引擎输出 DURATION-CODE-REMOTE。结合投保申请保留远程问诊附加责任、取消慢病管理附加责任的上下文，DURATION-CODE-REMOTE 对应远程问诊情形。根据第三条，月数由候选修复表维护，但本""
}",,,,,,True,CAND_002,18,False
test,E17,TEMPORAL_VERSION,12,20260912,OPTION_VALUE_ONLY,SELECTED,OPTION_B,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），处于有效期内。文档明确排除了营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2 代码。虽然文档正文未直接列出 G2 对应的数值，但根据指令约束“禁止生成新数值、IRI、算子或OWL,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,6782,json_schema,705,137,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），处于有效期内。文档明确排除了营销草案和续保通道，规定仅采用备案系统返回的 AGE-BAND-G2 代码。虽然文档正文未直接列出 G2 对应的数值，但根据指令约束“禁止生成新数值、IRI、算子或OWL"" }",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,12,20260912,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_001,12,文档 DOC_E37_TERMS 发布于 2026-08-20，生效时间覆盖当前案件。条款第二条明确规则引擎输出 DURATION-CODE-REMOTE，且本案保留远程问诊附加责任（慢病管理已取消），符合该代码适用条件。第三条规定月数映射由候选修复表维护，结合上下文及选项，OPTION_A (12) 为对应 DURATION-CODE-REMOTE 的有效,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,4545,json_schema,699,123,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 发布于 2026-08-20，生效时间覆盖当前案件。条款第二条明确规则引擎输出 DURATION-CODE-REMOTE，且本案保留远程问诊附加责任（慢病管理已取消），符合该代码适用条件。第三条规定月数映射由候选修复表维护，结合上下文及选项，OPTION_A (12) 为对应 DURATION-CODE-REMOTE 的有效""
}",,,,,,True,CAND_002,18,False
test,E17,TEMPORAL_VERSION,13,20260913,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_001,73,"DOC_E17_TERMS 发布于 2026-09-18，生效时间早于案件受理日 2026-09-25。文档明确排除营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3），规定仅采用备案系统返回的 AGE-BAND-G2。根据执行口径，数值映射由候选修复表维护，而候选值中 OPTION_A (73) 对应 G2 档位（隐含逻辑：G1=63, ",OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,5699,json_schema,705,142,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""DOC_E17_TERMS 发布于 2026-09-18，生效时间早于案件受理日 2026-09-25。文档明确排除营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3），规定仅采用备案系统返回的 AGE-BAND-G2。根据执行口径，数值映射由候选修复表维护，而候选值中 OPTION_A (73) 对应 G2 档位（隐含逻辑：G1=63, ""}",,,,,,True,CAND_002,63,False
test,E37,CROSS_SENTENCE_SCOPE,13,20260913,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_001,12,文档 DOC_E37_TERMS 生效时间 (2026-08-20) 早于或等于案件上下文隐含的当前时间，且为受控测试文档（权威性高）。文本明确规则引擎输出 DURATION-CODE-REMOTE。根据第二条范围判定，DURATION-CODE-REMOTE 适用于保留远程问诊附加责任的情形（本案符合），而 DURATION-CODE-CHRONIC 不适,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,4458,json_schema,699,120,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E37_TERMS 生效时间 (2026-08-20) 早于或等于案件上下文隐含的当前时间，且为受控测试文档（权威性高）。文本明确规则引擎输出 DURATION-CODE-REMOTE。根据第二条范围判定，DURATION-CODE-REMOTE 适用于保留远程问诊附加责任的情形（本案符合），而 DURATION-CODE-CHRONIC 不适""
}",,,,,,True,CAND_002,18,False
test,E17,TEMPORAL_VERSION,14,20260914,OPTION_VALUE_ONLY,SELECTED,OPTION_B,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确指定本次核保适用备案系统返回的代码 AGE-BAND-G2，并排除了营销草案和续保通道。根据指令要求，档位代码到数值的映射由候选修复表维护。在候选值中，OPTION_B (73) 是唯一与上下文逻辑一致且被,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5635,json_schema,705,141,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25）。文档明确指定本次核保适用备案系统返回的代码 AGE-BAND-G2，并排除了营销草案和续保通道。根据指令要求，档位代码到数值的映射由候选修复表维护。在候选值中，OPTION_B (73) 是唯一与上下文逻辑一致且被"" }",,,,,,True,CAND_002,63,False
