split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E27,GENERAL_RULE_EXCEPTION,3,20260903,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,30,案件事实中 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true，匹配 formal_policy 中 priority 250 的 E27_WAIT_LATE_PROOF 规则，该规则允许值为 30。OPTION_B 的新值为 30，符合规则要求。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3853,json_schema,1530,100,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实中 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true，匹配 formal_policy 中 priority 250 的 E27_WAIT_LATE_PROOF 规则，该规则允许值为 30。OPTION_B 的新值为 30，符合规则要求。""
}",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,3,20260903,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,4,20260904,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_001,73,根据formal_policy中的显式事实age_band_code为'AGE-BAND-G2'，且marketing_draft_applicable和renewal_channel_confirmed均为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件满足，允许值为'63'。然而，在提供的formally_execubile,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4039,json_schema,1540,100,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据formal_policy中的显式事实age_band_code为'AGE-BAND-G2'，且marketing_draft_applicable和renewal_channel_confirmed均为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件满足，允许值为'63'。然而，在提供的formally_execubile""
}",,,,,,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,4,20260904,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,4,20260904,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,30,根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values [,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,2537,json_schema,1530,78,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values ["" }",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,4,20260904,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,5,20260905,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,63,根据formal_policy中的facts，age_band_code为'AGE-BAND-G2'，marketing_draft_applicable和renewal_channel_confirmed均为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件匹配且允许值为'63'；其他规则不匹配。OPTION_B的新值为'63',OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4040,json_schema,1540,104,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据formal_policy中的facts，age_band_code为'AGE-BAND-G2'，marketing_draft_applicable和renewal_channel_confirmed均为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件匹配且允许值为'63'；其他规则不匹配。OPTION_B的新值为'63'""
}",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,5,20260905,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,5,20260905,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,30,根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values [,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3532,json_schema,1530,79,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values ["" }",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,5,20260905,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,6,20260906,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,63,根据formal_policy中的事实，age_band_code为AGE-BAND-G2，marketing_draft_applicable为false，renewal_channel_confirmed为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件满足（age_band_code等于AGE-BAND-G2），其允许值为,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3988,json_schema,1540,97,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据formal_policy中的事实，age_band_code为AGE-BAND-G2，marketing_draft_applicable为false，renewal_channel_confirmed为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件满足（age_band_code等于AGE-BAND-G2），其允许值为"" }",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,6,20260906,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,6,20260906,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,30,根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values [,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2593,json_schema,1530,79,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values ["" }",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,6,20260906,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,7,20260907,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,63,根据formal_policy中的facts，age_band_code为'AGE-BAND-G2'，marketing_draft_applicable为false，renewal_channel_confirmed为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件匹配（age_band_code等于'AGE-BAND-G2',OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3067,json_schema,1540,97,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据formal_policy中的facts，age_band_code为'AGE-BAND-G2'，marketing_draft_applicable为false，renewal_channel_confirmed为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件匹配（age_band_code等于'AGE-BAND-G2'""
}",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,7,20260907,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,7,20260907,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_001,0,根据 formal_policy 规则 E27_WAIT_LATE_PROOF (优先级 250)，当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values [,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3490,json_schema,1530,79,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据 formal_policy 规则 E27_WAIT_LATE_PROOF (优先级 250)，当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values ["" }",,,,,,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,7,20260907,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,8,20260908,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,63,根据formal_policy中的显式事实age_band_code为'AGE-BAND-G2'且marketing_draft_applicable和renewal_channel_confirmed均为false，规则E17_FILED_AGE_BAND_G2（优先级200）被触发，其allowed_values为['63']。OPTION_C的新值为6,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,4004,json_schema,1540,99,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据formal_policy中的显式事实age_band_code为'AGE-BAND-G2'且marketing_draft_applicable和renewal_channel_confirmed均为false，规则E17_FILED_AGE_BAND_G2（优先级200）被触发，其allowed_values为['63']。OPTION_C的新值为6""
}",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,8,20260908,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,8,20260908,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,30,案件事实中 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true，匹配 formal_policy 中 priority 250 的 E27_WAIT_LATE_PROOF 规则，该规则允许值为 30。OPTION_C 的新值为 30，符合规则要求。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,3954,json_schema,1530,99,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实中 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true，匹配 formal_policy 中 priority 250 的 E27_WAIT_LATE_PROOF 规则，该规则允许值为 30。OPTION_C 的新值为 30，符合规则要求。""
}",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,8,20260908,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,9,20260909,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_001,73,根据formal_policy中的显式事实age_band_code为'AGE-BAND-G2'，且marketing_draft_applicable和renewal_channel_confirmed均为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件满足，允许值为'63'。然而，在提供的formally_execubile,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4207,json_schema,1540,100,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据formal_policy中的显式事实age_band_code为'AGE-BAND-G2'，且marketing_draft_applicable和renewal_channel_confirmed均为false。规则E17_FILED_AGE_BAND_G2（优先级200）条件满足，允许值为'63'。然而，在提供的formally_execubile""
}",,,,,,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,9,20260909,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,9,20260909,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,30,根据 formal_policy 规则 E27_WAIT_LATE_PROOF (优先级 250)，当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用值为 30。case_context 中 waiting_code 为 WAIT-CODE-LATE-PROOF ,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,3030,json_schema,1530,96,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据 formal_policy 规则 E27_WAIT_LATE_PROOF (优先级 250)，当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用值为 30。case_context 中 waiting_code 为 WAIT-CODE-LATE-PROOF ""}",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,9,20260909,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,10,20260910,OPTION_FORMAL_POLICY,SELECTED,OPTION_A,CAND_002,63,根据formal_policy中的事实(age_band_code为AGE-BAND-G2)和规则优先级，E17_FILED_AGE_BAND_G2规则（优先级200）适用且允许值为63。OPTION_A的新值63符合该规则。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,3688,json_schema,1540,85,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""根据formal_policy中的事实(age_band_code为AGE-BAND-G2)和规则优先级，E17_FILED_AGE_BAND_G2规则（优先级200）适用且允许值为63。OPTION_A的新值63符合该规则。""
}",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,10,20260910,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,10,20260910,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,30,根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values [,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3699,json_schema,1530,79,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据 formal_policy 规则 E27_WAIT_LATE_PROOF（优先级 250），当 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true 时，适用 allowed_values ["" }",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,10,20260910,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
test,E17,TEMPORAL_VERSION,11,20260911,OPTION_FORMAL_POLICY,SELECTED,OPTION_A,CAND_002,63,根据formal_policy中的事实(age_band_code为AGE-BAND-G2)和规则优先级，E17_FILED_AGE_BAND_G2规则（优先级200）适用且允许值为63。OPTION_A的新值63符合该规则。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,2799,json_schema,1540,85,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""根据formal_policy中的事实(age_band_code为AGE-BAND-G2)和规则优先级，E17_FILED_AGE_BAND_G2规则（优先级200）适用且允许值为63。OPTION_A的新值63符合该规则。""
}",,,,,,True,CAND_002,63,True
test,E17,TEMPORAL_VERSION,11,20260911,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_002,63,硬门禁：规则E17_FILED_AGE_BAND_G2唯一允许值=['63']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E17_FILED_AGE_BAND_G2,63,1,DETERMINISTIC_SELECT,False,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,11,20260911,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,30,案件事实中 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true，匹配 formal_policy 中 priority 250 的 E27_WAIT_LATE_PROOF 规则，该规则允许值为 30。OPTION_C 的新值为 30，符合规则要求。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4220,json_schema,1530,100,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实中 waiting_code 为 WAIT-CODE-LATE-PROOF 且 proof_confirmed_valid 为 true，匹配 formal_policy 中 priority 250 的 E27_WAIT_LATE_PROOF 规则，该规则允许值为 30。OPTION_C 的新值为 30，符合规则要求。""
}",,,,,,True,CAND_002,30,True
test,E27,GENERAL_RULE_EXCEPTION,11,20260911,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,30,硬门禁：规则E27_WAIT_LATE_PROOF唯一允许值=['30']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E27_WAIT_LATE_PROOF,30,1,DETERMINISTIC_SELECT,False,CAND_002,30,True
