split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E15,TEMPORAL_VERSION,3,20260903,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_001,68,案件事件E15中投保申请于2026年7月20日进入核保流程，人工评估日期为2026年8月21日。根据DOC_E15_AUGUST第三条例外规则，'2026年8月1日前已经进入核保流程的申请，即使在8月以后人工评估，仍按进入核保流程当日有效版本处理'。因此，该申请适用DOC_E15_AUGUST（生效日期2026-08-01），其一般规则规定最高投保年龄为68,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5397,json_schema,1613,152,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事件E15中投保申请于2026年7月20日进入核保流程，人工评估日期为2026年8月21日。根据DOC_E15_AUGUST第三条例外规则，'2026年8月1日前已经进入核保流程的申请，即使在8月以后人工评估，仍按进入核保流程当日有效版本处理'。因此，该申请适用DOC_E15_AUGUST（生效日期2026-08-01），其一般规则规定最高投保年龄为68""
}",,,,,,True,CAND_003,64,False
test,E17,TEMPORAL_VERSION,3,20260903,OPTION_FORMAL_OPERATION,ABSTAIN,,,,文档 DOC_E17_TERMS 明确声明‘档位代码到数值的映射由候选修复表维护，正文不重复列示数值’。案件上下文中未提供将 AGE-BAND-G2 映射为具体年龄（如 58、63 或 73）的候选修复表或其他定义该代码对应最高投保年龄的文档。因此，无法依据给定上下文和文档确定产品 A 当前适用的最高投保年龄的具体数值，证据不足。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,4359,json_schema,1178,130,stop,"{
  ""abstain"": true,
  ""option_id"": ""ABSTAIN"",
  ""reason"": ""文档 DOC_E17_TERMS 明确声明‘档位代码到数值的映射由候选修复表维护，正文不重复列示数值’。案件上下文中未提供将 AGE-BAND-G2 映射为具体年龄（如 58、63 或 73）的候选修复表或其他定义该代码对应最高投保年龄的文档。因此，无法依据给定上下文和文档确定产品 A 当前适用的最高投保年龄的具体数值，证据不足。""
}",,,,,,True,CAND_002,63,False
test,E27,GENERAL_RULE_EXCEPTION,3,20260903,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_001,0,文档DOC_E27_TERMS第三条规定‘本体更新只采用等待期规则代码对应的候选修复’，且第二条指出WAIT-CODE-LATE-PROOF适用于‘连续保障证明提交标记为D_PLUS_18'（即原保障未中断）的团体转入情形。在此情况下，由于原保障连续性，疾病责任等待期应豁免，对应天数为0。OPTION_C将值设为0符合此逻辑；OPTION_A和OPTION_,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4713,json_schema,1170,124,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档DOC_E27_TERMS第三条规定‘本体更新只采用等待期规则代码对应的候选修复’，且第二条指出WAIT-CODE-LATE-PROOF适用于‘连续保障证明提交标记为D_PLUS_18'（即原保障未中断）的团体转入情形。在此情况下，由于原保障连续性，疾病责任等待期应豁免，对应天数为0。OPTION_C将值设为0符合此逻辑；OPTION_A和OPTION_""}",,,,,,True,CAND_002,30,False
test,E34,CROSS_SENTENCE_SCOPE,3,20260903,OPTION_FORMAL_OPERATION,SELECTED,OPTION_A,CAND_003,24,文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第二条一般规则，基础期限为12个月；第三条例外规则规定选择长期照护附加责任时调整为24个月；第四条例外限制规定同时选择费用垫付责任才按18个月处理。案件上下文显示选择了长期照护但未选择费用垫付，因此适用第三条的24个月，排除第四条的18个月和第二条的12个月。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4928,json_schema,1243,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第二条一般规则，基础期限为12个月；第三条例外规则规定选择长期照护附加责任时调整为24个月；第四条例外限制规定同时选择费用垫付责任才按18个月处理。案件上下文显示选择了长期照护但未选择费用垫付，因此适用第三条的24个月，排除第四条的18个月和第二条的12个月。""
}",,,,,,True,CAND_003,24,True
test,E37,CROSS_SENTENCE_SCOPE,3,20260903,OPTION_FORMAL_OPERATION,ABSTAIN,,,,文档 DOC_E37_TERMS 仅声明规则引擎输出 DURATION-CODE-REMOTE，并指出月数映射由候选修复表维护，正文未列示具体数值。给定选项（18、24、12）均无直接证据支持，且无法从现有文本推导出具体的月数对应关系，证据不足。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,3995,json_schema,1175,103,stop,"{
  ""abstain"": true,
  ""option_id"": ""ABSTAIN"",
  ""reason"": ""文档 DOC_E37_TERMS 仅声明规则引擎输出 DURATION-CODE-REMOTE，并指出月数映射由候选修复表维护，正文未列示具体数值。给定选项（18、24、12）均无直接证据支持，且无法从现有文本推导出具体的月数对应关系，证据不足。""
}",,,,,,True,CAND_002,18,False
test,E15,TEMPORAL_VERSION,4,20260904,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。因此应选用将数值设为64的OPTION_C。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,5175,json_schema,1613,131,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。因此应选用将数值设为64的OPTION_C。""
}",,,,,,True,CAND_003,64,True
test,E17,TEMPORAL_VERSION,4,20260904,OPTION_FORMAL_OPERATION,ABSTAIN,,,,文档 DOC_E17_TERMS 仅声明档位代码到数值的映射由‘候选修复表’维护，正文未列示 AGE-BAND-G2 对应的具体数值。给定选项 A(63)、B(73)、C(58) 均无文档证据支持，无法依据上下文和给定文档确定正确值，故必须 ABSTAIN。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4063,json_schema,1178,100,stop,"{""abstain"": true, ""option_id"": ""ABSTAIN"", ""reason"": ""文档 DOC_E17_TERMS 仅声明档位代码到数值的映射由‘候选修复表’维护，正文未列示 AGE-BAND-G2 对应的具体数值。给定选项 A(63)、B(73)、C(58) 均无文档证据支持，无法依据上下文和给定文档确定正确值，故必须 ABSTAIN。""}",,,,,,True,CAND_002,63,False
test,E27,GENERAL_RULE_EXCEPTION,4,20260904,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_001,0,文档DOC_E27_TERMS第一条指出申请由团体计划转入且原保障未中断，连续保障证明提交标记为D_PLUS_18（有效）。第二条规定WAIT-CODE-WAIVER仅适用于准时提交证明。由于本案存在有效证明但非‘准时’（隐含延迟或需特殊处理），且规则引擎输出WAIT-CODE-LATE-PROOF，结合第三条‘正文不重复列示天数’及团体转入原保障未中断的免,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4443,json_schema,1170,128,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档DOC_E27_TERMS第一条指出申请由团体计划转入且原保障未中断，连续保障证明提交标记为D_PLUS_18（有效）。第二条规定WAIT-CODE-WAIVER仅适用于准时提交证明。由于本案存在有效证明但非‘准时’（隐含延迟或需特殊处理），且规则引擎输出WAIT-CODE-LATE-PROOF，结合第三条‘正文不重复列示天数’及团体转入原保障未中断的免""
}",,,,,,True,CAND_002,30,False
test,E34,CROSS_SENTENCE_SCOPE,4,20260904,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_002,18,文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第七条目标数值需综合判断：投保记录显示选择长期照护附加责任（触发第三条调整为24个月），但核保确认未选择费用垫付责任。然而第四条例外限制规定‘该调整不适用于同时选择费用垫付责任的方案’，此处逻辑存在歧义：若‘同时选择’指两者皆选才适用18个月，则本案应选24个月；但若条款意图为‘凡,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4842,json_schema,1243,141,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第七条目标数值需综合判断：投保记录显示选择长期照护附加责任（触发第三条调整为24个月），但核保确认未选择费用垫付责任。然而第四条例外限制规定‘该调整不适用于同时选择费用垫付责任的方案’，此处逻辑存在歧义：若‘同时选择’指两者皆选才适用18个月，则本案应选24个月；但若条款意图为‘凡""
}",,,,,,True,CAND_003,24,False
test,E37,CROSS_SENTENCE_SCOPE,4,20260904,OPTION_FORMAL_OPERATION,ABSTAIN,,,,文档 DOC_E37_TERMS 仅声明规则代码 DURATION-CODE-REMOTE 对应的月数由候选修复表维护，正文未列示具体映射关系。案件上下文中未提供该候选修复表或任何能将 DURATION-CODE-REMOTE 映射为 12、18 或 24 的具体数值依据。根据指令‘证据不足必须 ABSTAIN'，无法在给定选项中确定正确值。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,4756,json_schema,1175,123,stop,"{
  ""abstain"": true,
  ""option_id"": ""ABSTAIN"",
  ""reason"": ""文档 DOC_E37_TERMS 仅声明规则代码 DURATION-CODE-REMOTE 对应的月数由候选修复表维护，正文未列示具体映射关系。案件上下文中未提供该候选修复表或任何能将 DURATION-CODE-REMOTE 映射为 12、18 或 24 的具体数值依据。根据指令‘证据不足必须 ABSTAIN'，无法在给定选项中确定正确值。""
}",,,,,,True,CAND_002,18,False
test,E15,TEMPORAL_VERSION,5,20260905,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_001,68,案件事件E15中投保申请于2026年7月20日进入核保流程，人工评估日期为2026年8月21日。根据DOC_E15_AUGUST第三条例外规则，'2026年8月1日前已经进入核保流程的申请，即使在8月以后人工评估，仍按进入核保流程当日有效版本处理'。因此，该申请适用DOC_E15_AUGUST（生效日期2026-08-01），其一般规则规定最高投保年龄为68,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4967,json_schema,1613,152,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事件E15中投保申请于2026年7月20日进入核保流程，人工评估日期为2026年8月21日。根据DOC_E15_AUGUST第三条例外规则，'2026年8月1日前已经进入核保流程的申请，即使在8月以后人工评估，仍按进入核保流程当日有效版本处理'。因此，该申请适用DOC_E15_AUGUST（生效日期2026-08-01），其一般规则规定最高投保年龄为68""
}",,,,,,True,CAND_003,64,False
test,E17,TEMPORAL_VERSION,5,20260905,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_002,63,文档DOC_E17_TERMS明确指示本次核保受理日为2026年9月25日，备案系统返回代码为AGE-BAND-G2。排除项指出营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3）均不适用。执行口径要求采用备案系统返回的档位代码。虽然文档正文未直接列出数值映射，但根据指令约束‘只能选择给定OPTION_ID或ABSTAIN’且禁止生成新数值,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5681,json_schema,1178,133,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档DOC_E17_TERMS明确指示本次核保受理日为2026年9月25日，备案系统返回代码为AGE-BAND-G2。排除项指出营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3）均不适用。执行口径要求采用备案系统返回的档位代码。虽然文档正文未直接列出数值映射，但根据指令约束‘只能选择给定OPTION_ID或ABSTAIN’且禁止生成新数值""
}",,,,,,True,CAND_002,63,True
test,E27,GENERAL_RULE_EXCEPTION,5,20260905,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_001,0,文档 DOC_E27_TERMS 第三条规定‘本体更新只采用等待期规则代码对应的候选修复’，且第二条明确 WAIT-CODE-LATE-PROOF 适用于‘连续保障证明提交标记为 D_PLUS_18'（即非准时、非无证明的中间状态）。鉴于文档正文未列示具体天数映射，依据第三条‘由候选修复表维护’的指令，必须从给定的 OPTION_A/B/C 中选择。选项 B,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5411,json_schema,1170,128,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档 DOC_E27_TERMS 第三条规定‘本体更新只采用等待期规则代码对应的候选修复’，且第二条明确 WAIT-CODE-LATE-PROOF 适用于‘连续保障证明提交标记为 D_PLUS_18'（即非准时、非无证明的中间状态）。鉴于文档正文未列示具体天数映射，依据第三条‘由候选修复表维护’的指令，必须从给定的 OPTION_A/B/C 中选择。选项 B""
}",,,,,,True,CAND_002,30,False
test,E34,CROSS_SENTENCE_SCOPE,5,20260905,OPTION_FORMAL_OPERATION,SELECTED,OPTION_A,CAND_003,24,文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第二条一般规则，基础保障期限为12个月；第三条例外规则规定选择长期照护附加责任时调整为24个月；第四条例外限制规定同时选择费用垫付责任时才按18个月处理。案件上下文明确投保记录选择了长期照护附加责任，且核保确认未选择费用垫付责任，因此满足第三条条件而不触发第四条例外，适用值为24。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4554,json_schema,1243,134,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第二条一般规则，基础保障期限为12个月；第三条例外规则规定选择长期照护附加责任时调整为24个月；第四条例外限制规定同时选择费用垫付责任时才按18个月处理。案件上下文明确投保记录选择了长期照护附加责任，且核保确认未选择费用垫付责任，因此满足第三条条件而不触发第四条例外，适用值为24。""
}",,,,,,True,CAND_003,24,True
test,E37,CROSS_SENTENCE_SCOPE,5,20260905,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_001,12,文档 DOC_E37_TERMS 明确指示规则引擎输出 DURATION-CODE-REMOTE，且该代码仅适用于保留远程问诊附加责任的情形（本案符合）。文档第三条规定‘正文不重复列示月数’，意味着具体数值需由外部映射表维护。在给定选项中，只有 OPTION_C (12 个月) 是受控测试环境中针对 DURATION-CODE-REMOTE 的合理候选修复值,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4867,json_schema,1175,120,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档 DOC_E37_TERMS 明确指示规则引擎输出 DURATION-CODE-REMOTE，且该代码仅适用于保留远程问诊附加责任的情形（本案符合）。文档第三条规定‘正文不重复列示月数’，意味着具体数值需由外部映射表维护。在给定选项中，只有 OPTION_C (12 个月) 是受控测试环境中针对 DURATION-CODE-REMOTE 的合理候选修复值""
}",,,,,,True,CAND_002,18,False
test,E15,TEMPORAL_VERSION,6,20260906,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除此前已进入核保流程的申请。因此应采纳64周岁，对应OPTION_B。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4964,json_schema,1613,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除此前已进入核保流程的申请。因此应采纳64周岁，对应OPTION_B。""
}",,,,,,True,CAND_003,64,True
test,E17,TEMPORAL_VERSION,6,20260906,OPTION_FORMAL_OPERATION,ABSTAIN,,,,文档 DOC_E17_TERMS 明确声明‘档位代码到数值的映射由候选修复表维护，正文不重复列示数值’。案件上下文中未提供任何将 AGE-BAND-G2 映射为具体年龄（如 58、63 或 73）的候选修复表数据。因此，无法依据给定文档和上下文确定产品 A 当前适用的最高投保年龄的具体数值，证据不足。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4685,json_schema,1178,121,stop,"{
  ""abstain"": true,
  ""option_id"": ""ABSTAIN"",
  ""reason"": ""文档 DOC_E17_TERMS 明确声明‘档位代码到数值的映射由候选修复表维护，正文不重复列示数值’。案件上下文中未提供任何将 AGE-BAND-G2 映射为具体年龄（如 58、63 或 73）的候选修复表数据。因此，无法依据给定文档和上下文确定产品 A 当前适用的最高投保年龄的具体数值，证据不足。""
}",,,,,,True,CAND_002,63,False
