attempt_id,error_id,error_type,run_id,seed,model,prompt_mode,temperature,source_catalog,source_mutant,selected_candidate_id,selected_description,selection_json,raw_response,candidate_owl,operations_json,operation_count,operators,abstained,accepted,json_parse_pass,strict_selection_pass,candidate_membership_pass,apply_pass,confidence,rationale,ollama_format_mode,llm_runtime_ms,prompt_eval_count,eval_count,ontology_iri,error_message
rank-E3-run-001,E3,关系对象错误,1,20260820,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_001,替换属性：产品A—由公司承保，癌症 → 保险公司甲,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-001\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-001\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-001\candidate.owl,"[{""operator"": ""REPLACE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}, ""new_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#保险公司甲""}}]",1,REPLACE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据EVID_012明确指出产品A由保险公司甲承保，而失败的问题CQ003显示错误值为'癌症'。候选CAND_001执行替换操作，将错误的对象值'癌症'修正为正确的'保险公司甲'，直接解决了语义不一致问题并恢复了业务事实。,simple_json_schema_nothink,3251,759,114,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-001/seed-20260820,
rank-E3-run-002,E3,关系对象错误,2,20260821,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_001,替换属性：产品A—由公司承保，癌症 → 保险公司甲,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-002\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-002\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-002\candidate.owl,"[{""operator"": ""REPLACE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}, ""new_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#保险公司甲""}}]",1,REPLACE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据EVID_012明确指出产品A由保险公司甲承保，而失败的问题CQ003显示系统错误记录为'癌症'。候选CAND_001执行替换操作，直接将错误的对象值'癌症'更正为正确的'保险公司甲'，完全符合业务语义和证据要求。,simple_json_schema_nothink,3139,759,114,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-002/seed-20260821,
rank-E3-run-003,E3,关系对象错误,3,20260822,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_003,删除属性：产品A—由公司承保—癌症,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-003\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-003\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-003\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据（EVID_012）表明产品A由'保险公司甲'承保，而失败的问题（CQ003）显示系统错误地关联了'癌症'。候选CAND_003通过移除错误的'癌症'值，直接纠正了语义不一致，无需引入新属性或替换整个对象，是最小且准确的修复方案。,simple_json_schema_nothink,3368,759,124,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-003/seed-20260822,
rank-E3-run-004,E3,关系对象错误,4,20260823,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_003,删除属性：产品A—由公司承保—癌症,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-004\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-004\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-004\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""old_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#癌症""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据EVID_012明确指出产品A由'保险公司甲'承保，而失败的问题CQ003显示系统错误地关联了'癌症'。候选CAND_003通过删除错误的'癌症'属性值，直接修正了这一语义冲突，使数据状态与权威证据一致。,simple_json_schema_nothink,3139,759,113,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-004/seed-20260823,
rank-E3-run-005,E3,关系对象错误,5,20260824,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E3_wrong_relation_target.owl,CAND_002,新增属性：产品A—由公司承保—保险公司甲,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-005\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-005\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E3\run-005\candidate.owl,"[{""operator"": ""ADD_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#由公司承保"", ""new_value"": {""kind"": ""iri"", ""iri"": ""file:///G:/LearnAI/ontology-1#保险公司甲""}}]",1,ADD_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 (EVID_012) 明确指出产品 A 由保险公司甲承保，而失败的问题 CQ003 显示现有数据错误地关联了'癌症'。CAND_002 通过添加正确的属性值'保险公司甲'来修复此不一致，同时保留可能存在的其他有效关系（如删除操作会丢失信息），最符合业务语义恢复需求。,simple_json_schema_nothink,3492,759,130,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E3/run-005/seed-20260824,
rank-E4-run-001,E4,互斥类别冲突,1,20260820,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-001\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-001\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-001\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,失败的问题 CQ002 明确指出产品 A 错误地属于财产保险，且实际值中包含该类别。候选 CAND_001 直接删除了'产品 A rdf:type 财产保险'的断言，这完全解决了互斥类别冲突问题，符合业务语义要求。,simple_json_schema_nothink,2995,446,107,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-001/seed-20260820,
rank-E4-run-002,E4,互斥类别冲突,2,20260821,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-002\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-002\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-002\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,候选 CAND_001 直接移除导致互斥冲突的断言（产品 A 属于财产保险），完美解决了 CQ002 指出的类别冲突问题，且无其他证据表明该操作会破坏其他有效语义。,simple_json_schema_nothink,2489,446,96,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-002/seed-20260821,
rank-E4-run-003,E4,互斥类别冲突,3,20260822,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-003\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-003\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-003\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,候选 CAND_001 直接移除导致互斥类别冲突的断言（产品 A 属于财产保险），完全符合失败 CQ(CQ002) 中禁止产品同时落入互斥分类的要求，且无其他有效证据支持保留该断言。,simple_json_schema_nothink,2646,446,103,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-003/seed-20260822,
rank-E4-run-004,E4,互斥类别冲突,4,20260823,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-004\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-004\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-004\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,候选 CAND_001 直接针对失败 CQ (CQ002) 中'产品 A 错误地属于财产保险'的问题，通过移除该断言可解决互斥类别冲突。由于当前有效证据为空且无其他候选，此操作是唯一能恢复语义一致性的选择。,simple_json_schema_nothink,2782,446,110,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-004/seed-20260823,
rank-E4-run-005,E4,互斥类别冲突,5,20260824,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E4_disjoint_class_conflict.owl,CAND_001,删除类别：产品A rdf:type 财产保险,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-005\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-005\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E4\run-005\candidate.owl,"[{""operator"": ""REMOVE_CLASS_ASSERTION"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""class_iri"": ""file:///G:/LearnAI/ontology-1#财产保险""}]",1,REMOVE_CLASS_ASSERTION,false,true,true,true,true,true,1.0,失败的问题 CQ002 明确指出产品 A 错误地属于财产保险，且实际值中包含该类别。候选 CAND_001 建议删除'产品 A rdf:type 财产保险'的断言，这直接解决了互斥类别冲突，符合恢复有效业务语义的要求。,simple_json_schema_nothink,2702,446,107,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E4/run-005/seed-20260824,
rank-E5-run-001,E5,功能属性值冲突,1,20260820,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_001,替换属性：产品A—最高投保年龄，70 → 65,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-001\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-001\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-001\candidate.owl,"[{""operator"": ""REPLACE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}, ""new_value"": {""kind"": ""literal"", ""lexical"": ""65"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REPLACE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 EVID_014 明确限定产品 A 最高投保年龄为 65 周岁，而失败 CQ 显示存在冲突值 70。候选 CAND_001（替换 70→65）直接消除了冲突并强制数据与权威证据一致；相比之下，CAND_003 仅删除 70 但未明确保留 65 的显式状态（尽管隐含），而 CAND_002 删除了正确的 65 导致语义错误。因此替换操作是最稳健的修复方案。,simple_json_schema_nothink,4532,885,167,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-001/seed-20260820,
rank-E5-run-002,E5,功能属性值冲突,2,20260821,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-002\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-002\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-002\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,1.0,证据EVID_014明确限定最高投保年龄为65周岁，且状态为当前有效。候选CAND_003删除冲突值70并保留65，完全符合业务语义和失败CQ的要求；其他候选要么保留错误值（CAND_002），要么仅替换但描述不够直接针对多值冲突的根因（CAND_001）。,simple_json_schema_nothink,3521,885,131,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-002/seed-20260821,
rank-E5-run-003,E5,功能属性值冲突,3,20260822,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-003\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-003\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-003\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 (EVID_014) 明确限定产品A最高投保年龄为65周岁。失败查询 CQ004/CQ005 显示存在冲突值70。候选 CAND_003 直接删除冲突值70，保留正确的65，完美解决功能属性值冲突且符合业务语义；CAND_002 删除正确值不可接受，CAND_001 仅替换部分数据未彻底消除冲突风险（若70为错误录入则需删除）。,simple_json_schema_nothink,4234,885,160,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-003/seed-20260822,
rank-E5-run-004,E5,功能属性值冲突,4,20260823,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-004\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-004\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-004\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 EVID_014 明确限定产品 A 最高投保年龄为 65 周岁，而 CQ004/CQ005 显示存在冲突值 70。CAND_003 仅删除错误的 70 值，保留正确的 65 值，既解决了多值冲突又保留了业务规则中有效的上限定义；相比之下，CAND_002 删除了正确值会导致数据丢失，CAND_001 替换操作虽结果一致但语义上不如直接移除错误值精确。,simple_json_schema_nothink,4382,885,168,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-004/seed-20260823,
rank-E5-run-005,E5,功能属性值冲突,5,20260824,qwen3.5:9b,evidence_only,0.2,G:\LearnAI\ontology-evolution\benchmark\repairs\feasible-candidates.json,G:\LearnAI\ontology-evolution\benchmark\mutants\E5_conflicting_functional_value.owl,CAND_003,删除属性：产品A—最高投保年龄—70,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-005\selection.json,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-005\raw-response.txt,G:\LearnAI\ontology-evolution\benchmark\repairs\qwen-ranked\evidence_only\E5\run-005\candidate.owl,"[{""operator"": ""REMOVE_PROPERTY_VALUE"", ""subject_iri"": ""file:///G:/LearnAI/ontology-1#产品A"", ""predicate_iri"": ""file:///G:/LearnAI/ontology-1#最高投保年龄"", ""old_value"": {""kind"": ""literal"", ""lexical"": ""70"", ""datatype"": ""http://www.w3.org/2001/XMLSchema#integer""}}]",1,REMOVE_PROPERTY_VALUE,false,true,true,true,true,true,0.95,当前有效证据 EVID_014 明确指出产品 A 的最高投保年龄为 65 周岁，且 CQ005 证实存在冲突值（65 和 70）。CAND_003 通过删除无效的 70 岁值，仅保留经人工验证有效的 65 岁值，直接解决了功能属性值冲突并满足单一性约束。相比之下，CAND_001 替换操作缺乏依据（因 65 已存在且有效），CAND_002 删除了唯一的有效值导致数据丢失。,simple_json_schema_nothink,4463,885,172,https://w3id.org/ontology-evolution/insurance-benchmark/qwen-ranked/E5/run-005/seed-20260824,
